mandate_id,mandate,poll_id,vote,reason_no_show,reason_no_show_other,politician name
68476,Janosch Dahmen (Bundestag 2025 - 2029),6170,yes,,,Janosch Dahmen
68953,Christoph de Vries (Bundestag 2025 - 2029),6170,yes,,,Christoph de Vries
68477,Hakan Demir (Bundestag 2025 - 2029),6170,yes,,,Hakan Demir
68478,Ellen Demuth (Bundestag 2025 - 2029),6170,yes,,,Ellen Demuth
68479,Sandra Detzer (Bundestag 2025 - 2029),6170,yes,,,Sandra Detzer
68480,Jan Dieren (Bundestag 2025 - 2029),6170,yes,,,Jan Dieren
68481,Thomas Dietz (Bundestag 2025 - 2029),6170,no,,,Thomas Dietz
68482,Esther Dilcher (Bundestag 2025 - 2029),6170,yes,,,Esther Dilcher
68483,Jeanne Dillschneider (Bundestag 2025 - 2029),6170,yes,,,Jeanne Dillschneider
68484,Sabine Dittmar (Bundestag 2025 - 2029),6170,yes,,,Sabine Dittmar
68485,Alexander Dobrindt (Bundestag 2025 - 2029),6170,no_show,,,Alexander Dobrindt
68486,Michael Donth (Bundestag 2025 - 2029),6170,yes,,,Michael Donth
68494,Felix Döring (Bundestag 2025 - 2029),6170,no_show,,,Felix Döring
68487,Florian Dorn (Bundestag 2025 - 2029),6170,yes,,,Florian Dorn
68846,Catarina dos Santos-Wintz (Bundestag 2025 - 2029),6170,yes,,,Catarina dos Santos-Wintz
68488,Christian Douglas (Bundestag 2025 - 2029),6170,no,,,Christian Douglas
68490,Katharina Dröge (Bundestag 2025 - 2029),6170,yes,,,Katharina Dröge
68491,Christopher Drößler (Bundestag 2025 - 2029),6170,no,,,Christopher Drößler
68489,Falko Droßmann (Bundestag 2025 - 2029),6170,yes,,,Falko Droßmann
68495,Hülya Düber (Bundestag 2025 - 2029),6170,yes,,,Hülya Düber
68496,Deborah Düring (Bundestag 2025 - 2029),6170,yes,,,Deborah Düring
68492,Hansjörg Durz (Bundestag 2025 - 2029),6170,yes,,,Hansjörg Durz
68493,Timon Dzienus (Bundestag 2025 - 2029),6170,yes,,,Timon Dzienus
68497,Tobias Ebenberger (Bundestag 2025 - 2029),6170,no,,,Tobias Ebenberger
68498,Joachim Ebmeyer (Bundestag 2025 - 2029),6170,yes,,,Joachim Ebmeyer
68499,Harald Ebner (Bundestag 2025 - 2029),6170,no_show,,,Harald Ebner
68500,Leon Eckert (Bundestag 2025 - 2029),6170,yes,,,Leon Eckert
68501,Ralph Edelhäußer (Bundestag 2025 - 2029),6170,yes,,,Ralph Edelhäußer
68502,Mirze Edis (Bundestag 2025 - 2029),6170,yes,,,Mirze Edis
68503,Lars Ehm (Bundestag 2025 - 2029),6170,yes,,,Lars Ehm
68504,Sonja Eichwede (Bundestag 2025 - 2029),6170,yes,,,Sonja Eichwede
68505,Mandy Eißing (Bundestag 2025 - 2029),6170,yes,,,Mandy Eißing
68506,Marcel Emmerich (Bundestag 2025 - 2029),6170,yes,,,Marcel Emmerich
68507,Alexander Engelhard (Bundestag 2025 - 2029),6170,yes,,,Alexander Engelhard
68508,Martina Englhardt-Kopf (Bundestag 2025 - 2029),6170,yes,,,Martina Englhardt-Kopf
68509,Thomas Erndl (Bundestag 2025 - 2029),6170,yes,,,Thomas Erndl
68510,Bastian Alfons Ernst (Bundestag 2025 - 2029),6170,yes,,,Bastian Alfons Ernst
68511,Wiebke Esdar (Bundestag 2025 - 2029),6170,yes,,,Wiebke Esdar
68512,Saskia Esken (Bundestag 2025 - 2029),6170,yes,,,Saskia Esken
68513,Michael Espendiller (Bundestag 2025 - 2029),6170,no,,,Michael Espendiller
68514,Nancy Faeser (Bundestag 2025 - 2029),6170,yes,,,Nancy Faeser
68515,Fabian Fahl (Bundestag 2025 - 2029),6170,yes,,,Fabian Fahl
68532,Hermann Färber (Bundestag 2025 - 2029),6170,yes,,,Hermann Färber
68516,Johannes Fechner (Bundestag 2025 - 2029),6170,yes,,,Johannes Fechner
68517,Micha Fehre (Bundestag 2025 - 2029),6170,no,,,Micha Fehre
68518,Uwe Feiler (Bundestag 2025 - 2029),6170,yes,,,Uwe Feiler
68519,Peter Felser (Bundestag 2025 - 2029),6170,no,,,Peter Felser
68520,Jan Feser (Bundestag 2025 - 2029),6170,no,,,Jan Feser
68521,Thomas Fetsch (Bundestag 2025 - 2029),6170,no,,,Thomas Fetsch
68522,Katrin Fey (Bundestag 2025 - 2029),6170,no_show,,,Katrin Fey
68523,Sebastian Fiedler (Bundestag 2025 - 2029),6170,yes,,,Sebastian Fiedler
68524,Hauke Finger (Bundestag 2025 - 2029),6170,no,,,Hauke Finger
68525,Simone Fischer (Bundestag 2025 - 2029),6170,yes,,,Simone Fischer
68526,Uwe Foullong (Bundestag 2025 - 2029),6170,no_show,,,Uwe Foullong
68527,Christoph Frauenpreiß (Bundestag 2025 - 2029),6170,yes,,,Christoph Frauenpreiß
68528,Thorsten Frei (Bundestag 2025 - 2029),6170,yes,,,Thorsten Frei
68529,Michael Frieser (Bundestag 2025 - 2029),6170,yes,,,Michael Frieser
68530,Markus Frohnmaier (Bundestag 2025 - 2029),6170,no,,,Markus Frohnmaier
68531,Götz Frömming (Bundestag 2025 - 2029),6170,no,,,Götz Frömming
68533,Rainer Galla (Bundestag 2025 - 2029),6170,no,,,Rainer Galla
68534,Boris Gamanov (Bundestag 2025 - 2029),6170,no,,,Boris Gamanov
68535,Schahina Gambir (Bundestag 2025 - 2029),6170,yes,,,Schahina Gambir
68536,Matthias Gastel (Bundestag 2025 - 2029),6170,yes,,,Matthias Gastel
68537,Alexander Gauland (Bundestag 2025 - 2029),6170,no,,,Alexander Gauland
68538,Kathrin Gebel (Bundestag 2025 - 2029),6170,yes,,,Kathrin Gebel
68539,Wilhelm Gebhard (Bundestag 2025 - 2029),6170,yes,,,Wilhelm Gebhard
68540,Thomas Gebhart (Bundestag 2025 - 2029),6170,yes,,,Thomas Gebhart
68541,Jonas Geissler (Bundestag 2025 - 2029),6170,yes,,,Jonas Geissler
68542,Katalin Gennburg (Bundestag 2025 - 2029),6170,yes,,,Katalin Gennburg
68543,Martin Gerster (Bundestag 2025 - 2029),6170,yes,,,Martin Gerster
68544,Jan-Niclas Gesenhues (Bundestag 2025 - 2029),6170,yes,,,Jan-Niclas Gesenhues
69006,Alexis Giersch (Bundestag 2025 - 2029),6170,no,,,Alexis Giersch
68545,Vinzenz Glaser (Bundestag 2025 - 2029),6170,no_show,,,Vinzenz Glaser
68546,Ronald Gläser (Bundestag 2025 - 2029),6170,no,,,Ronald Gläser
68547,Angelika Glöckner (Bundestag 2025 - 2029),6170,yes,,,Angelika Glöckner
68548,Hannes Gnauck (Bundestag 2025 - 2029),6170,no,,,Hannes Gnauck
68549,Nicole Gohlke (Bundestag 2025 - 2029),6170,yes,,,Nicole Gohlke
68563,Katrin Göring-Eckardt (Bundestag 2025 - 2029),6170,yes,,,Katrin Göring-Eckardt
68564,Christian Görke (Bundestag 2025 - 2029),6170,yes,,,Christian Görke
68551,Hans-Jürgen Goßner (Bundestag 2025 - 2029),6170,no,,,Hans-Jürgen Goßner
68550,Kay Gottschalk (Bundestag 2025 - 2029),6170,no,,,Kay Gottschalk
68552,Fabian Gramling (Bundestag 2025 - 2029),6170,yes,,,Fabian Gramling
68559,Inge Gräßle (Bundestag 2025 - 2029),6170,yes,,,Inge Gräßle
68553,Adrian Grasse (Bundestag 2025 - 2029),6170,yes,,,Adrian Grasse
68554,Armin Grau (Bundestag 2025 - 2029),6170,yes,,,Armin Grau
68555,David Gregosz (Bundestag 2025 - 2029),6170,yes,,,David Gregosz
68556,Kerstin Griese (Bundestag 2025 - 2029),6170,yes,,,Kerstin Griese
68557,Christoph Grimm (Bundestag 2025 - 2029),6170,no,,,Christoph Grimm
68558,Rainer Gross (Bundestag 2025 - 2029),6170,no,,,Rainer Gross
68565,Serap Güler (Bundestag 2025 - 2029),6170,yes,,,Serap Güler
68560,Lena Gumnior (Bundestag 2025 - 2029),6170,yes,,,Lena Gumnior
68566,Georg Günther (Bundestag 2025 - 2029),6170,yes,,,Georg Günther
68567,Fritz Güntzler (Bundestag 2025 - 2029),6170,no_show,,,Fritz Güntzler
68568,Ates Gürpinar (Bundestag 2025 - 2029),6170,yes,,,Ates Gürpinar
68561,Olav Gutting (Bundestag 2025 - 2029),6170,yes,,,Olav Gutting
68562,Gregor Gysi (Bundestag 2025 - 2029),6170,yes,,,Gregor Gysi
68569,Christian Haase (Bundestag 2025 - 2029),6170,yes,,,Christian Haase
68570,Robert Habeck (Bundestag 2025 - 2029),6170,yes,,,Robert Habeck
68571,Bettina Hagedorn (Bundestag 2025 - 2029),6170,yes,,,Bettina Hagedorn
68572,Florian Hahn (Bundestag 2025 - 2029),6170,yes,,,Florian Hahn
68573,Ingo Hahn (Bundestag 2025 - 2029),6170,no,,,Ingo Hahn
68574,Heiko Hain (Bundestag 2025 - 2029),6170,yes,,,Heiko Hain
68575,Lars Haise (Bundestag 2025 - 2029),6170,no,,,Lars Haise
68576,Metin Hakverdi (Bundestag 2025 - 2029),6170,yes,,,Metin Hakverdi
68577,Mirco Hanker (Bundestag 2025 - 2029),6170,no,,,Mirco Hanker
68578,Jürgen Hardt (Bundestag 2025 - 2029),6170,yes,,,Jürgen Hardt
68579,Sebastian Hartmann (Bundestag 2025 - 2029),6170,yes,,,Sebastian Hartmann
68582,Britta Haßelmann (Bundestag 2025 - 2029),6170,yes,,,Britta Haßelmann
68580,Matthias Hauer (Bundestag 2025 - 2029),6170,yes,,,Matthias Hauer
68581,Jochen Haug (Bundestag 2025 - 2029),6170,no,,,Jochen Haug
68583,Mechthild Heil (Bundestag 2025 - 2029),6170,yes,,,Mechthild Heil
68584,Hubertus Heil (Bundestag 2025 - 2029),6170,yes,,,Hubertus Heil
68585,Frauke Heiligenstadt (Bundestag 2025 - 2029),6170,yes,,,Frauke Heiligenstadt
68586,Gabriela Heinrich (Bundestag 2025 - 2029),6170,yes,,,Gabriela Heinrich
68587,Linda Heitmann (Bundestag 2025 - 2029),6170,yes,,,Linda Heitmann
68588,Matthias Helferich (Bundestag 2025 - 2029),6170,no,,,Matthias Helferich
68589,Mark Helfrich (Bundestag 2025 - 2029),6170,yes,,,Mark Helfrich
68590,Udo Hemmelgarn (Bundestag 2025 - 2029),6170,no,,,Udo Hemmelgarn
68591,Marc Henrichmann (Bundestag 2025 - 2029),6170,yes,,,Marc Henrichmann
68592,Stefan Henze (Bundestag 2025 - 2029),6170,no,,,Stefan Henze
68593,Diana Herbstreuth (Bundestag 2025 - 2029),6170,yes,,,Diana Herbstreuth
68594,Mareike Hermeier (Bundestag 2025 - 2029),6170,yes,,,Mareike Hermeier
68595,Nadine Heselhaus (Bundestag 2025 - 2029),6170,yes,,,Nadine Heselhaus
68596,Martin Hess (Bundestag 2025 - 2029),6170,no,,,Martin Hess
68597,Nicole Hess (Bundestag 2025 - 2029),6170,no,,,Nicole Hess
68598,Heike Heubach (Bundestag 2025 - 2029),6170,yes,,,Heike Heubach
68599,Moritz Heuberger (Bundestag 2025 - 2029),6170,yes,,,Moritz Heuberger
68600,Ansgar Heveling (Bundestag 2025 - 2029),6170,yes,,,Ansgar Heveling
68601,Susanne Hierl (Bundestag 2025 - 2029),6170,yes,,,Susanne Hierl
68602,Matthias Hiller (Bundestag 2025 - 2029),6170,yes,,,Matthias Hiller
68603,Olaf Hilmer (Bundestag 2025 - 2029),6170,no,,,Olaf Hilmer
68604,Karsten Hilse (Bundestag 2025 - 2029),6170,no,,,Karsten Hilse
68605,Christian Hirte (Bundestag 2025 - 2029),6170,yes,,,Christian Hirte
68617,Nicole Höchst (Bundestag 2025 - 2029),6170,no,,,Nicole Höchst
68606,Alexander Hoffmann (Bundestag 2025 - 2029),6170,yes,,,Alexander Hoffmann
68607,Philip Hoffmann (Bundestag 2025 - 2029),6170,yes,,,Philip Hoffmann
68608,Anton Hofreiter (Bundestag 2025 - 2029),6170,yes,,,Anton Hofreiter
68609,Leif-Erik Holm (Bundestag 2025 - 2029),6170,no,,,Leif-Erik Holm
68610,Hendrik Hoppenstedt (Bundestag 2025 - 2029),6170,yes,,,Hendrik Hoppenstedt
68611,Franziska Hoppermann (Bundestag 2025 - 2029),6170,yes,,,Franziska Hoppermann
68614,Luke Hoß (Bundestag 2025 - 2029),6170,yes,,,Luke Hoß
68612,Michael Hose (Bundestag 2025 - 2029),6170,yes,,,Michael Hose
68613,Jasmina Hostert (Bundestag 2025 - 2029),6170,yes,,,Jasmina Hostert
68615,Verena Hubertz (Bundestag 2025 - 2029),6170,no_show,,,Verena Hubertz
68616,Gerrit Huy (Bundestag 2025 - 2029),6170,no,,,Gerrit Huy
68618,Cem Ince (Bundestag 2025 - 2029),6170,yes,,,Cem Ince
68619,Fabian Jacobi (Bundestag 2025 - 2029),6170,no,,,Fabian Jacobi
68620,Steffen Janich (Bundestag 2025 - 2029),6170,no,,,Steffen Janich
68621,Anne Janssen (Bundestag 2025 - 2029),6170,yes,,,Anne Janssen
68622,Thomas Jarzombek (Bundestag 2025 - 2029),6170,yes,,,Thomas Jarzombek
68623,Alexander Jordan (Bundestag 2025 - 2029),6170,yes,,,Alexander Jordan
68624,Julian Joswig (Bundestag 2025 - 2029),6170,yes,,,Julian Joswig
68625,Andreas Jung (Bundestag 2025 - 2029),6170,yes,,,Andreas Jung
68626,Frank Junge (Bundestag 2025 - 2029),6170,yes,,,Frank Junge
68627,Robin Jünger (Bundestag 2025 - 2029),6170,no_show,,,Robin Jünger
68628,Oliver Kaczmarek (Bundestag 2025 - 2029),6170,yes,,,Oliver Kaczmarek
68629,Lamya Kaddor (Bundestag 2025 - 2029),6170,yes,,,Lamya Kaddor
68630,Elisabeth Kaiser (Bundestag 2025 - 2029),6170,no_show,gesetzlicher Mutterschutz,,Elisabeth Kaiser
68631,Maren Kaminski (Bundestag 2025 - 2029),6170,yes,,,Maren Kaminski
68632,Nicklas Kappe (Bundestag 2025 - 2029),6170,yes,,,Nicklas Kappe
68633,Kirsten Kappert-Gonther (Bundestag 2025 - 2029),6170,yes,,,Kirsten Kappert-Gonther
68634,Macit Karaahmetoğlu (Bundestag 2025 - 2029),6170,yes,,,Macit Karaahmetoğlu
68635,Anja Karliczek (Bundestag 2025 - 2029),6170,yes,,,Anja Karliczek
68636,Malte Kaufmann (Bundestag 2025 - 2029),6170,no,,,Malte Kaufmann
68637,Michael Kaufmann (Bundestag 2025 - 2029),6170,no,,,Michael Kaufmann
68638,Michael Kellner (Bundestag 2025 - 2029),6170,yes,,,Michael Kellner
68639,Ronja Kemmer (Bundestag 2025 - 2029),6170,yes,,,Ronja Kemmer
68640,Martina Kempf (Bundestag 2025 - 2029),6170,no,,,Martina Kempf
68641,Franziska Kersten (Bundestag 2025 - 2029),6170,yes,,,Franziska Kersten
68642,Stefan Keuter (Bundestag 2025 - 2029),6170,no,,,Stefan Keuter
68643,Rocco Kever (Bundestag 2025 - 2029),6170,no,,,Rocco Kever
68644,Misbah Khan (Bundestag 2025 - 2029),6170,yes,,,Misbah Khan
68645,Roderich Kiesewetter (Bundestag 2025 - 2029),6170,yes,,,Roderich Kiesewetter
68646,Michael Kießling (Bundestag 2025 - 2029),6170,yes,,,Michael Kießling
68647,Georg Kippels (Bundestag 2025 - 2029),6170,yes,,,Georg Kippels
68648,Helmut Kleebank (Bundestag 2025 - 2029),6170,yes,,,Helmut Kleebank
68649,Ottilie Klein (Bundestag 2025 - 2029),6170,yes,,,Ottilie Klein
68650,Kurt Klaus Kleinschmidt (Bundestag 2025 - 2029),6170,no,,,Kurt Klaus Kleinschmidt
68651,Lars Klingbeil (Bundestag 2025 - 2029),6170,yes,,,Lars Klingbeil
68653,Julia Klöckner (Bundestag 2025 - 2029),6170,yes,,,Julia Klöckner
68652,Annika Klose (Bundestag 2025 - 2029),6170,yes,,,Annika Klose
68654,Tim Klüssendorf (Bundestag 2025 - 2029),6170,yes,,,Tim Klüssendorf
68655,Maximilian Kneller (Bundestag 2025 - 2029),6170,no,,,Maximilian Kneller
68656,Sieghard Knodel (Bundestag 2025 - 2029),6170,no_show,,,Sieghard Knodel
68657,Axel Knoerig (Bundestag 2025 - 2029),6170,no_show,,,Axel Knoerig
68667,Ferat Koçak (Bundestag 2025 - 2029),6170,yes,,,Ferat Koçak
68658,Heinrich Koch (Bundestag 2025 - 2029),6170,no,,,Heinrich Koch
68659,Bärbel Kofler (Bundestag 2025 - 2029),6170,yes,,,Bärbel Kofler
68678,Jürgen Kögel (Bundestag 2025 - 2029),6170,no,,,Jürgen Kögel
68679,Achim Köhler (Bundestag 2025 - 2029),6170,no,,,Achim Köhler
68680,Cansin Köktürk (Bundestag 2025 - 2029),6170,no_show,,,Cansin Köktürk
68681,Daniel Kölbl (Bundestag 2025 - 2029),6170,yes,,,Daniel Kölbl
68660,Hans Koller (Bundestag 2025 - 2029),6170,yes,,,Hans Koller
68661,Enrico Komning (Bundestag 2025 - 2029),6170,no_show,,,Enrico Komning
68682,Anne König (Bundestag 2025 - 2029),6170,yes,,,Anne König
68683,Jörn König (Bundestag 2025 - 2029),6170,no,,,Jörn König
68662,Markus Koob (Bundestag 2025 - 2029),6170,yes,,,Markus Koob
68663,Chantal Kopf (Bundestag 2025 - 2029),6170,yes,,,Chantal Kopf
68664,Stefan Korbach (Bundestag 2025 - 2029),6170,yes,,,Stefan Korbach
68684,Carsten Körber (Bundestag 2025 - 2029),6170,yes,,,Carsten Körber
68665,Thomas Korell (Bundestag 2025 - 2029),6170,no,,,Thomas Korell
68685,Konrad Körner (Bundestag 2025 - 2029),6170,yes,,,Konrad Körner
68686,Jan Köstering (Bundestag 2025 - 2029),6170,yes,,,Jan Köstering
68666,Steffen Kotré (Bundestag 2025 - 2029),6170,no,,,Steffen Kotré
68668,Rainer Kraft (Bundestag 2025 - 2029),6170,no,,,Rainer Kraft
68669,Maximilian Krah (Bundestag 2025 - 2029),6170,no_show,,,Maximilian Krah
68670,Anette Kramme (Bundestag 2025 - 2029),6170,yes,,,Anette Kramme
68671,Manuel Johannes Krauthausen (Bundestag 2025 - 2029),6170,no,,,Manuel Johannes Krauthausen
68672,Dunja Kreiser (Bundestag 2025 - 2029),6170,yes,,,Dunja Kreiser
68673,Gunther Krichbaum (Bundestag 2025 - 2029),6170,yes,,,Gunther Krichbaum
68674,Lukas Krieger (Bundestag 2025 - 2029),6170,yes,,,Lukas Krieger
68675,Günter Krings (Bundestag 2025 - 2029),6170,yes,,,Günter Krings
68676,Martin Kröber (Bundestag 2025 - 2029),6170,yes,,,Martin Kröber
68677,Tilman Kuban (Bundestag 2025 - 2029),6170,yes,,,Tilman Kuban
68687,Anna Leonore Labitzke Rathert (Bundestag 2025 - 2029),6170,no,,,Anna Leonore Labitzke Rathert
68688,Thomas Ladzinski (Bundestag 2025 - 2029),6170,no,,,Thomas Ladzinski
68689,Pierre Lamely (Bundestag 2025 - 2029),6170,no,,,Pierre Lamely
68690,Ricarda Lang (Bundestag 2025 - 2029),6170,yes,,,Ricarda Lang
68691,Ulrich Lange (Bundestag 2025 - 2029),6170,yes,,,Ulrich Lange
68692,Armin Laschet (Bundestag 2025 - 2029),6170,yes,,,Armin Laschet
68693,Ina Latendorf (Bundestag 2025 - 2029),6170,yes,,,Ina Latendorf
68694,Silke Launert (Bundestag 2025 - 2029),6170,yes,,,Silke Launert
68695,Karl Lauterbach (Bundestag 2025 - 2029),6170,yes,,,Karl Lauterbach
68696,Caren Lay (Bundestag 2025 - 2029),6170,yes,,,Caren Lay
68697,Jens Lehmann (Bundestag 2025 - 2029),6170,yes,,,Jens Lehmann
68698,Sven Lehmann (Bundestag 2025 - 2029),6170,yes,,,Sven Lehmann
68699,Sonja Lemke (Bundestag 2025 - 2029),6170,yes,,,Sonja Lemke
68700,Steffi Lemke (Bundestag 2025 - 2029),6170,yes,,,Steffi Lemke
68701,Rebecca Lenhard (Bundestag 2025 - 2029),6170,yes,,,Rebecca Lenhard
68702,Sascha Lensing (Bundestag 2025 - 2029),6170,no,,,Sascha Lensing
68703,Andreas Lenz (Bundestag 2025 - 2029),6170,yes,,,Andreas Lenz
68704,Esra Limbacher (Bundestag 2025 - 2029),6170,yes,,,Esra Limbacher
68705,Helge Limburg (Bundestag 2025 - 2029),6170,yes,,,Helge Limburg
68706,Helge Lindh (Bundestag 2025 - 2029),6170,yes,,,Helge Lindh
68707,Andrea Lindholz (Bundestag 2025 - 2029),6170,yes,,,Andrea Lindholz
68708,Carsten Linnemann (Bundestag 2025 - 2029),6170,yes,,,Carsten Linnemann
68709,Patricia Lips (Bundestag 2025 - 2029),6170,yes,,,Patricia Lips
68710,Denise Loop (Bundestag 2025 - 2029),6170,yes,,,Denise Loop
68711,Rüdiger Lucassen (Bundestag 2025 - 2029),6170,no,,,Rüdiger Lucassen
68712,Max Lucks (Bundestag 2025 - 2029),6170,yes,,,Max Lucks
68713,Jan-Marco Luczak (Bundestag 2025 - 2029),6170,yes,,,Jan-Marco Luczak
68714,Daniela Ludwig (Bundestag 2025 - 2029),6170,yes,,,Daniela Ludwig
68715,Saskia Ludwig (Bundestag 2025 - 2029),6170,abstain,,,Saskia Ludwig
68716,Bettina Lugk (Bundestag 2025 - 2029),6170,yes,,,Bettina Lugk
68717,Anna Lührmann (Bundestag 2025 - 2029),6170,yes,,,Anna Lührmann
68718,Sebastian Maack (Bundestag 2025 - 2029),6170,no,,,Sebastian Maack
68719,Tanja Machalet (Bundestag 2025 - 2029),6170,yes,,,Tanja Machalet
68720,Klaus Mack (Bundestag 2025 - 2029),6170,yes,,,Klaus Mack
68721,Isabel Mackensen-Geis (Bundestag 2025 - 2029),6170,yes,,,Isabel Mackensen-Geis
68722,Holger Mann (Bundestag 2025 - 2029),6170,yes,,,Holger Mann
68723,Johann Martel (Bundestag 2025 - 2029),6170,no,,,Johann Martel
68724,Parsa Marvi (Bundestag 2025 - 2029),6170,yes,,,Parsa Marvi
68725,Katja Mast (Bundestag 2025 - 2029),6170,yes,,,Katja Mast
68726,Andreas Mattfeldt (Bundestag 2025 - 2029),6170,yes,,,Andreas Mattfeldt
68727,Markus Matzerath (Bundestag 2025 - 2029),6170,no,,,Markus Matzerath
68728,Andreas Mayer (Bundestag 2025 - 2029),6170,no,,,Andreas Mayer
68729,Stephan Mayer (Bundestag 2025 - 2029),6170,yes,,,Stephan Mayer
68730,Zoe Mayer (Bundestag 2025 - 2029),6170,yes,,,Zoe Mayer
68731,Volker Mayer-Lay (Bundestag 2025 - 2029),6170,yes,,,Volker Mayer-Lay
68732,Tamara Mazzi (Bundestag 2025 - 2029),6170,yes,,,Tamara Mazzi
68733,Danny Meiners (Bundestag 2025 - 2029),6170,no,,,Danny Meiners
68734,Pascal Meiser (Bundestag 2025 - 2029),6170,yes,,,Pascal Meiser
68735,Michael Meister (Bundestag 2025 - 2029),6170,yes,,,Michael Meister
68736,Stella Merendino (Bundestag 2025 - 2029),6170,yes,,,Stella Merendino
68737,Friedrich Merz (Bundestag 2025 - 2029),6170,no_show,,,Friedrich Merz
68738,Jan Metzler (Bundestag 2025 - 2029),6170,yes,,,Jan Metzler
68739,Knuth Meyer-Soltau (Bundestag 2025 - 2029),6170,no,,,Knuth Meyer-Soltau
68740,Swantje Michaelsen (Bundestag 2025 - 2029),6170,yes,,,Swantje Michaelsen
68741,Kathrin Michel (Bundestag 2025 - 2029),6170,yes,,,Kathrin Michel
68742,Mathias Middelberg (Bundestag 2025 - 2029),6170,yes,,,Mathias Middelberg
68743,Matthias Miersch (Bundestag 2025 - 2029),6170,yes,,,Matthias Miersch
68744,Matthias Mieves (Bundestag 2025 - 2029),6170,yes,,,Matthias Mieves
68745,Irene Mihalic (Bundestag 2025 - 2029),6170,yes,,,Irene Mihalic
68746,Boris Mijatović (Bundestag 2025 - 2029),6170,yes,,,Boris Mijatović
68747,Sergej Minich (Bundestag 2025 - 2029),6170,no,,,Sergej Minich
68748,Sahra Mirow (Bundestag 2025 - 2029),6170,yes,,,Sahra Mirow
68749,Reinhard Mixl (Bundestag 2025 - 2029),6170,no,,,Reinhard Mixl
68750,Claudia Moll (Bundestag 2025 - 2029),6170,yes,,,Claudia Moll
68753,Siemtje Möller (Bundestag 2025 - 2029),6170,yes,,,Siemtje Möller
68754,Stefan Möller (Bundestag 2025 - 2029),6170,no,,,Stefan Möller
68751,Matthias Moosdorf (Bundestag 2025 - 2029),6170,no,,,Matthias Moosdorf
68752,Christian Moser (Bundestag 2025 - 2029),6170,yes,,,Christian Moser
68759,Sascha Müller (Bundestag 2025 - 2029),6170,yes,,,Sascha Müller
68760,Sepp Müller (Bundestag 2025 - 2029),6170,yes,,,Sepp Müller
68755,Axel Müller (Bundestag 2025 - 2029),6170,yes,,,Axel Müller
68756,Carsten Müller (Bundestag 2025 - 2029),6170,yes,,,Carsten Müller
68757,Claudia Müller (Bundestag 2025 - 2029),6170,yes,,,Claudia Müller
68758,Florian Müller (Bundestag 2025 - 2029),6170,yes,,,Florian Müller
68761,Sebastian Münzenmaier (Bundestag 2025 - 2029),6170,no,,,Sebastian Münzenmaier
68762,Rolf Mützenich (Bundestag 2025 - 2029),6170,yes,,,Rolf Mützenich
68763,Stefan Nacke (Bundestag 2025 - 2029),6170,yes,,,Stefan Nacke
68764,Sara Nanni (Bundestag 2025 - 2029),6170,yes,,,Sara Nanni
68765,Rasha Nasr (Bundestag 2025 - 2029),6170,yes,,,Rasha Nasr
68766,Edgar Naujok (Bundestag 2025 - 2029),6170,no_show,,,Edgar Naujok
68767,Charlotte Neuhäuser (Bundestag 2025 - 2029),6170,yes,,,Charlotte Neuhäuser
68768,Ophelia Nick (Bundestag 2025 - 2029),6170,yes,,,Ophelia Nick
68769,Iris Nieland (Bundestag 2025 - 2029),6170,no,,,Iris Nieland
68770,Jan Ralf Nolte (Bundestag 2025 - 2029),6170,no,,,Jan Ralf Nolte
68772,Omid Nouripour (Bundestag 2025 - 2029),6170,yes,,,Omid Nouripour
68773,Wilfried Oellers (Bundestag 2025 - 2029),6170,yes,,,Wilfried Oellers
68774,Florian Oest (Bundestag 2025 - 2029),6170,yes,,,Florian Oest
68775,Harald Orthey (Bundestag 2025 - 2029),6170,yes,,,Harald Orthey
68776,Josephine Ortleb (Bundestag 2025 - 2029),6170,yes,,,Josephine Ortleb
68781,Florian Oßner (Bundestag 2025 - 2029),6170,yes,,,Florian Oßner
68777,Josef Oster (Bundestag 2025 - 2029),6170,yes,,,Josef Oster
68779,Karoline Otte (Bundestag 2025 - 2029),6170,yes,,,Karoline Otte
68780,Gerold Otten (Bundestag 2025 - 2029),6170,no,,,Gerold Otten
69003,Cansu Özdemir (Bundestag 2025 - 2029),6170,no_show,,,Cansu Özdemir
69004,Mahmut Özdemir (Bundestag 2025 - 2029),6170,yes,,,Mahmut Özdemir
69005,Aydan Özoğuz (Bundestag 2025 - 2029),6170,yes,,,Aydan Özoğuz
68782,Christos Pantazis (Bundestag 2025 - 2029),6170,yes,,,Christos Pantazis
68783,Luigi Pantisano (Bundestag 2025 - 2029),6170,yes,,,Luigi Pantisano
68784,Andreas Paul (Bundestag 2025 - 2029),6170,no,,,Andreas Paul
68785,Denis Pauli (Bundestag 2025 - 2029),6170,no,,,Denis Pauli
68786,Thomas Pauls (Bundestag 2025 - 2029),6170,yes,,,Thomas Pauls
68787,Lisa Paus (Bundestag 2025 - 2029),6170,yes,,,Lisa Paus
68788,Natalie Pawlik (Bundestag 2025 - 2029),6170,no_show,,,Natalie Pawlik
68789,Jens Peick (Bundestag 2025 - 2029),6170,yes,,,Jens Peick
68790,Sören Pellmann (Bundestag 2025 - 2029),6170,no_show,,,Sören Pellmann
68791,Tobias Matthias Peterka (Bundestag 2025 - 2029),6170,no,,,Tobias Matthias Peterka
68792,Paula Piechotta (Bundestag 2025 - 2029),6170,yes,,,Paula Piechotta
